#           k/h    P           
    0.10000E-03    0.26618E+03
    0.10202E-03    0.27134E+03
    0.10408E-03    0.27660E+03
    0.10618E-03    0.28196E+03
    0.10833E-03    0.28743E+03
    0.11052E-03    0.29300E+03
    0.11275E-03    0.29868E+03
    0.11503E-03    0.30446E+03
    0.11735E-03    0.31037E+03
    0.11972E-03    0.31638E+03
    0.12214E-03    0.32251E+03
    0.12461E-03    0.32876E+03
    0.12712E-03    0.33513E+03
    0.12969E-03    0.34163E+03
    0.13231E-03    0.34825E+03
    0.13499E-03    0.35500E+03
    0.13771E-03    0.36188E+03
    0.14049E-03    0.36889E+03
    0.14333E-03    0.37604E+03
    0.14623E-03    0.38332E+03
    0.14918E-03    0.39075E+03
    0.15220E-03    0.39832E+03
    0.15527E-03    0.40604E+03
    0.15841E-03    0.41391E+03
    0.16161E-03    0.42193E+03
    0.16487E-03    0.43010E+03
    0.16820E-03    0.43844E+03
    0.17160E-03    0.44693E+03
    0.17507E-03    0.45559E+03
    0.17860E-03    0.46441E+03
    0.18221E-03    0.47341E+03
    0.18589E-03    0.48258E+03
    0.18965E-03    0.49193E+03
    0.19348E-03    0.50146E+03
    0.19739E-03    0.51117E+03
    0.20138E-03    0.52107E+03
    0.20544E-03    0.53116E+03
    0.20959E-03    0.54145E+03
    0.21383E-03    0.55193E+03
    0.21815E-03    0.56262E+03
    0.22255E-03    0.57351E+03
    0.22705E-03    0.58461E+03
    0.23164E-03    0.59593E+03
    0.23632E-03    0.60747E+03
    0.24109E-03    0.61922E+03
    0.24596E-03    0.63121E+03
    0.25093E-03    0.64342E+03
    0.25600E-03    0.65587E+03
    0.26117E-03    0.66856E+03
    0.26645E-03    0.68150E+03
    0.27183E-03    0.69468E+03
    0.27732E-03    0.70812E+03
    0.28292E-03    0.72181E+03
    0.28864E-03    0.73577E+03
    0.29447E-03    0.74999E+03
    0.30042E-03    0.76449E+03
    0.30649E-03    0.77927E+03
    0.31268E-03    0.79433E+03
    0.31899E-03    0.80968E+03
    0.32544E-03    0.82532E+03
    0.33201E-03    0.84126E+03
    0.33872E-03    0.85751E+03
    0.34556E-03    0.87406E+03
    0.35254E-03    0.89094E+03
    0.35966E-03    0.90813E+03
    0.36693E-03    0.92565E+03
    0.37434E-03    0.94351E+03
    0.38190E-03    0.96170E+03
    0.38962E-03    0.98024E+03
    0.39749E-03    0.99914E+03
    0.40552E-03    0.10184E+04
    0.41371E-03    0.10380E+04
    0.42207E-03    0.10580E+04
    0.43060E-03    0.10784E+04
    0.43929E-03    0.10991E+04
    0.44817E-03    0.11203E+04
    0.45722E-03    0.11418E+04
    0.46646E-03    0.11638E+04
    0.47588E-03    0.11861E+04
    0.48550E-03    0.12089E+04
    0.49530E-03    0.12321E+04
    0.50531E-03    0.12557E+04
    0.51552E-03    0.12798E+04
    0.52593E-03    0.13044E+04
    0.53656E-03    0.13294E+04
    0.54739E-03    0.13548E+04
    0.55845E-03    0.13808E+04
    0.56973E-03    0.14072E+04
    0.58124E-03    0.14341E+04
    0.59299E-03    0.14615E+04
    0.60496E-03    0.14894E+04
    0.61719E-03    0.15178E+04
    0.62965E-03    0.15468E+04
    0.64237E-03    0.15763E+04
    0.65535E-03    0.16063E+04
    0.66859E-03    0.16369E+04
    0.68210E-03    0.16680E+04
    0.69588E-03    0.16997E+04
    0.70993E-03    0.17320E+04
    0.72427E-03    0.17649E+04
    0.73891E-03    0.17984E+04
    0.75383E-03    0.18325E+04
    0.76906E-03    0.18672E+04
    0.78460E-03    0.19025E+04
    0.80045E-03    0.19384E+04
    0.81662E-03    0.19751E+04
    0.83311E-03    0.20123E+04
    0.84994E-03    0.20503E+04
    0.86711E-03    0.20889E+04
    0.88463E-03    0.21282E+04
    0.90250E-03    0.21682E+04
    0.92073E-03    0.22089E+04
    0.93933E-03    0.22503E+04
    0.95831E-03    0.22925E+04
    0.97767E-03    0.23354E+04
    0.99742E-03    0.23791E+04
    0.10176E-02    0.24235E+04
    0.10381E-02    0.24687E+04
    0.10591E-02    0.25147E+04
    0.10805E-02    0.25615E+04
    0.11023E-02    0.26091E+04
    0.11246E-02    0.26575E+04
    0.11473E-02    0.27068E+04
    0.11705E-02    0.27569E+04
    0.11941E-02    0.28079E+04
    0.12182E-02    0.28597E+04
    0.12429E-02    0.29124E+04
    0.12680E-02    0.29660E+04
    0.12936E-02    0.30205E+04
    0.13197E-02    0.30759E+04
    0.13464E-02    0.31323E+04
    0.13736E-02    0.31896E+04
    0.14013E-02    0.32478E+04
    0.14296E-02    0.33070E+04
    0.14585E-02    0.33671E+04
    0.14880E-02    0.34282E+04
    0.15180E-02    0.34904E+04
    0.15487E-02    0.35535E+04
    0.15800E-02    0.36176E+04
    0.16119E-02    0.36828E+04
    0.16445E-02    0.37490E+04
    0.16777E-02    0.38163E+04
    0.17116E-02    0.38846E+04
    0.17462E-02    0.39539E+04
    0.17814E-02    0.40244E+04
    0.18174E-02    0.40959E+04
    0.18541E-02    0.41685E+04
    0.18916E-02    0.42422E+04
    0.19298E-02    0.43170E+04
    0.19688E-02    0.43929E+04
    0.20086E-02    0.44700E+04
    0.20491E-02    0.45482E+04
    0.20905E-02    0.46275E+04
    0.21328E-02    0.47080E+04
    0.21758E-02    0.47896E+04
    0.22198E-02    0.48723E+04
    0.22646E-02    0.49563E+04
    0.23104E-02    0.50414E+04
    0.23571E-02    0.51277E+04
    0.24047E-02    0.52151E+04
    0.24533E-02    0.53037E+04
    0.25028E-02    0.53935E+04
    0.25534E-02    0.54845E+04
    0.26050E-02    0.55766E+04
    0.26576E-02    0.56700E+04
    0.27113E-02    0.57645E+04
    0.27660E-02    0.58602E+04
    0.28219E-02    0.59571E+04
    0.28789E-02    0.60551E+04
    0.29371E-02    0.61543E+04
    0.29964E-02    0.62547E+04
    0.30569E-02    0.63563E+04
    0.31187E-02    0.64590E+04
    0.31817E-02    0.65629E+04
    0.32460E-02    0.66679E+04
    0.33115E-02    0.67740E+04
    0.33784E-02    0.68813E+04
    0.34467E-02    0.69897E+04
    0.35163E-02    0.70992E+04
    0.35874E-02    0.72097E+04
    0.36598E-02    0.73213E+04
    0.37338E-02    0.74340E+04
    0.38092E-02    0.75477E+04
    0.38861E-02    0.76625E+04
    0.39646E-02    0.77782E+04
    0.40447E-02    0.78949E+04
    0.41264E-02    0.80126E+04
    0.42098E-02    0.81312E+04
    0.42948E-02    0.82507E+04
    0.43816E-02    0.83711E+04
    0.44701E-02    0.84923E+04
    0.45604E-02    0.86144E+04
    0.46525E-02    0.87372E+04
    0.47465E-02    0.88608E+04
    0.48424E-02    0.89851E+04
    0.49402E-02    0.91101E+04
    0.50400E-02    0.92357E+04
    0.51419E-02    0.93620E+04
    0.52457E-02    0.94887E+04
    0.53517E-02    0.96160E+04
    0.54598E-02    0.97438E+04
    0.55701E-02    0.98719E+04
    0.56826E-02    0.10000E+05
    0.57974E-02    0.10129E+05
    0.59145E-02    0.10258E+05
    0.60340E-02    0.10388E+05
    0.61559E-02    0.10517E+05
    0.62803E-02    0.10647E+05
    0.64072E-02    0.10776E+05
    0.65366E-02    0.10905E+05
    0.66686E-02    0.11035E+05
    0.68033E-02    0.11163E+05
    0.69408E-02    0.11292E+05
    0.70810E-02    0.11420E+05
    0.72240E-02    0.11548E+05
    0.73700E-02    0.11675E+05
    0.75189E-02    0.11802E+05
    0.76708E-02    0.11928E+05
    0.78257E-02    0.12053E+05
    0.79838E-02    0.12176E+05
    0.81451E-02    0.12299E+05
    0.83096E-02    0.12421E+05
    0.84775E-02    0.12542E+05
    0.86488E-02    0.12661E+05
    0.88235E-02    0.12779E+05
    0.90017E-02    0.12896E+05
    0.91836E-02    0.13010E+05
    0.93691E-02    0.13123E+05
    0.95583E-02    0.13234E+05
    0.97514E-02    0.13343E+05
    0.99484E-02    0.13450E+05
    0.10149E-01    0.13554E+05
    0.10354E-01    0.13656E+05
    0.10564E-01    0.13756E+05
    0.10777E-01    0.13852E+05
    0.10995E-01    0.13946E+05
    0.11217E-01    0.14037E+05
    0.11443E-01    0.14125E+05
    0.11675E-01    0.14209E+05
    0.11910E-01    0.14290E+05
    0.12151E-01    0.14367E+05
    0.12397E-01    0.14441E+05
    0.12647E-01    0.14510E+05
    0.12902E-01    0.14576E+05
    0.13163E-01    0.14637E+05
    0.13429E-01    0.14694E+05
    0.13700E-01    0.14746E+05
    0.13977E-01    0.14794E+05
    0.14259E-01    0.14836E+05
    0.14547E-01    0.14874E+05
    0.14841E-01    0.14907E+05
    0.15141E-01    0.14934E+05
    0.15447E-01    0.14955E+05
    0.15759E-01    0.14971E+05
    0.16077E-01    0.14981E+05
    0.16402E-01    0.14986E+05
    0.16734E-01    0.14984E+05
    0.17072E-01    0.14976E+05
    0.17416E-01    0.14961E+05
    0.17768E-01    0.14940E+05
    0.18127E-01    0.14913E+05
    0.18493E-01    0.14879E+05
    0.18867E-01    0.14838E+05
    0.19248E-01    0.14790E+05
    0.19637E-01    0.14735E+05
    0.20034E-01    0.14674E+05
    0.20438E-01    0.14605E+05
    0.20851E-01    0.14529E+05
    0.21272E-01    0.14447E+05
    0.21702E-01    0.14357E+05
    0.22141E-01    0.14260E+05
    0.22588E-01    0.14156E+05
    0.23044E-01    0.14046E+05
    0.23510E-01    0.13928E+05
    0.23985E-01    0.13804E+05
    0.24469E-01    0.13673E+05
    0.24964E-01    0.13536E+05
    0.25468E-01    0.13392E+05
    0.25982E-01    0.13243E+05
    0.26507E-01    0.13087E+05
    0.27043E-01    0.12927E+05
    0.27589E-01    0.12760E+05
    0.28146E-01    0.12589E+05
    0.28715E-01    0.12414E+05
    0.29295E-01    0.12234E+05
    0.29887E-01    0.12050E+05
    0.30490E-01    0.11863E+05
    0.31106E-01    0.11673E+05
    0.31735E-01    0.11480E+05
    0.32376E-01    0.11286E+05
    0.33030E-01    0.11090E+05
    0.33697E-01    0.10893E+05
    0.34378E-01    0.10695E+05
    0.35072E-01    0.10497E+05
    0.35781E-01    0.10301E+05
    0.36504E-01    0.10105E+05
    0.37241E-01    0.99102E+04
    0.37993E-01    0.97165E+04
    0.38761E-01    0.95246E+04
    0.39544E-01    0.93356E+04
    0.40343E-01    0.91504E+04
    0.41158E-01    0.89695E+04
    0.41989E-01    0.87935E+04
    0.42838E-01    0.86227E+04
    0.43703E-01    0.84576E+04
    0.44586E-01    0.82984E+04
    0.45486E-01    0.81454E+04
    0.46405E-01    0.79985E+04
    0.47343E-01    0.78579E+04
    0.48299E-01    0.77234E+04
    0.49275E-01    0.75948E+04
    0.50270E-01    0.74719E+04
    0.51286E-01    0.73542E+04
    0.52322E-01    0.72416E+04
    0.53379E-01    0.71333E+04
    0.54457E-01    0.70292E+04
    0.55557E-01    0.69288E+04
    0.56680E-01    0.68312E+04
    0.57825E-01    0.67354E+04
    0.58993E-01    0.66443E+04
    0.60184E-01    0.65584E+04
    0.61400E-01    0.64731E+04
    0.62641E-01    0.63848E+04
    0.63906E-01    0.62940E+04
    0.65197E-01    0.62019E+04
    0.66514E-01    0.61078E+04
    0.67858E-01    0.60097E+04
    0.69229E-01    0.59066E+04
    0.70627E-01    0.57979E+04
    0.72054E-01    0.56830E+04
    0.73510E-01    0.55613E+04
    0.74994E-01    0.54326E+04
    0.76509E-01    0.52972E+04
    0.78055E-01    0.51555E+04
    0.79632E-01    0.50083E+04
    0.81241E-01    0.48566E+04
    0.82882E-01    0.47017E+04
    0.84556E-01    0.45448E+04
    0.86264E-01    0.43875E+04
    0.88007E-01    0.42311E+04
    0.89785E-01    0.40771E+04
    0.91598E-01    0.39266E+04
    0.93449E-01    0.37811E+04
    0.95337E-01    0.36418E+04
    0.97263E-01    0.35097E+04
    0.99227E-01    0.33858E+04
    0.10123E+00    0.32711E+04
    0.10328E+00    0.31661E+04
    0.10536E+00    0.30712E+04
    0.10749E+00    0.29864E+04
    0.10966E+00    0.29111E+04
    0.11188E+00    0.28446E+04
    0.11414E+00    0.27856E+04
    0.11644E+00    0.27327E+04
    0.11880E+00    0.26841E+04
    0.12120E+00    0.26377E+04
    0.12365E+00    0.25915E+04
    0.12614E+00    0.25433E+04
    0.12869E+00    0.24912E+04
    0.13129E+00    0.24335E+04
    0.13394E+00    0.23694E+04
    0.13665E+00    0.22985E+04
    0.13941E+00    0.22213E+04
    0.14223E+00    0.21391E+04
    0.14510E+00    0.20535E+04
    0.14803E+00    0.19663E+04
    0.15102E+00    0.18796E+04
    0.15407E+00    0.17951E+04
    0.15718E+00    0.17150E+04
    0.16036E+00    0.16409E+04
    0.16360E+00    0.15745E+04
    0.16690E+00    0.15166E+04
    0.17028E+00    0.14673E+04
    0.17371E+00    0.14256E+04
    0.17722E+00    0.13898E+04
    0.18080E+00    0.13580E+04
    0.18446E+00    0.13281E+04
    0.18818E+00    0.12981E+04
    0.19198E+00    0.12662E+04
    0.19586E+00    0.12309E+04
    0.19982E+00    0.11913E+04
    0.20386E+00    0.11474E+04
    0.20797E+00    0.11002E+04
    0.21218E+00    0.10514E+04
    0.21646E+00    0.10029E+04
    0.22083E+00    0.95671E+03
    0.22530E+00    0.91432E+03
    0.22985E+00    0.87691E+03
    0.23449E+00    0.84477E+03
    0.23923E+00    0.81743E+03
    0.24406E+00    0.79367E+03
    0.24899E+00    0.77169E+03
    0.25402E+00    0.74985E+03
    0.25915E+00    0.72674E+03
    0.26439E+00    0.70166E+03
    0.26973E+00    0.67446E+03
    0.27518E+00    0.64585E+03
    0.28074E+00    0.61705E+03
    0.28641E+00    0.58939E+03
    0.29219E+00    0.56409E+03
    0.29810E+00    0.54159E+03
    0.30412E+00    0.52183E+03
    0.31026E+00    0.50411E+03
    0.31653E+00    0.48745E+03
    0.32292E+00    0.47089E+03
    0.32945E+00    0.45363E+03
    0.33610E+00    0.43561E+03
    0.34289E+00    0.41714E+03
    0.34982E+00    0.39900E+03
    0.35689E+00    0.38198E+03
