#           k/h    P           
    0.10000E-03    0.26936E+03
    0.10202E-03    0.27457E+03
    0.10408E-03    0.27989E+03
    0.10618E-03    0.28531E+03
    0.10833E-03    0.29084E+03
    0.11052E-03    0.29647E+03
    0.11275E-03    0.30222E+03
    0.11503E-03    0.30807E+03
    0.11735E-03    0.31404E+03
    0.11972E-03    0.32012E+03
    0.12214E-03    0.32632E+03
    0.12461E-03    0.33263E+03
    0.12712E-03    0.33908E+03
    0.12969E-03    0.34564E+03
    0.13231E-03    0.35233E+03
    0.13499E-03    0.35915E+03
    0.13771E-03    0.36611E+03
    0.14049E-03    0.37319E+03
    0.14333E-03    0.38042E+03
    0.14623E-03    0.38778E+03
    0.14918E-03    0.39529E+03
    0.15220E-03    0.40294E+03
    0.15527E-03    0.41074E+03
    0.15841E-03    0.41868E+03
    0.16161E-03    0.42679E+03
    0.16487E-03    0.43504E+03
    0.16820E-03    0.44346E+03
    0.17160E-03    0.45204E+03
    0.17507E-03    0.46078E+03
    0.17860E-03    0.46970E+03
    0.18221E-03    0.47878E+03
    0.18589E-03    0.48804E+03
    0.18965E-03    0.49748E+03
    0.19348E-03    0.50710E+03
    0.19739E-03    0.51691E+03
    0.20138E-03    0.52690E+03
    0.20544E-03    0.53709E+03
    0.20959E-03    0.54747E+03
    0.21383E-03    0.55805E+03
    0.21815E-03    0.56884E+03
    0.22255E-03    0.57983E+03
    0.22705E-03    0.59103E+03
    0.23164E-03    0.60245E+03
    0.23632E-03    0.61409E+03
    0.24109E-03    0.62595E+03
    0.24596E-03    0.63804E+03
    0.25093E-03    0.65036E+03
    0.25600E-03    0.66292E+03
    0.26117E-03    0.67571E+03
    0.26645E-03    0.68876E+03
    0.27183E-03    0.70205E+03
    0.27732E-03    0.71560E+03
    0.28292E-03    0.72941E+03
    0.28864E-03    0.74348E+03
    0.29447E-03    0.75782E+03
    0.30042E-03    0.77243E+03
    0.30649E-03    0.78733E+03
    0.31268E-03    0.80251E+03
    0.31899E-03    0.81798E+03
    0.32544E-03    0.83374E+03
    0.33201E-03    0.84981E+03
    0.33872E-03    0.86618E+03
    0.34556E-03    0.88287E+03
    0.35254E-03    0.89987E+03
    0.35966E-03    0.91719E+03
    0.36693E-03    0.93485E+03
    0.37434E-03    0.95284E+03
    0.38190E-03    0.97118E+03
    0.38962E-03    0.98986E+03
    0.39749E-03    0.10089E+04
    0.40552E-03    0.10283E+04
    0.41371E-03    0.10481E+04
    0.42207E-03    0.10682E+04
    0.43060E-03    0.10887E+04
    0.43929E-03    0.11097E+04
    0.44817E-03    0.11310E+04
    0.45722E-03    0.11527E+04
    0.46646E-03    0.11748E+04
    0.47588E-03    0.11973E+04
    0.48550E-03    0.12203E+04
    0.49530E-03    0.12437E+04
    0.50531E-03    0.12675E+04
