#           k/h    P           
    0.10000E-03    0.63667E+02
    0.10202E-03    0.64901E+02
    0.10408E-03    0.66158E+02
    0.10618E-03    0.67440E+02
    0.10833E-03    0.68747E+02
    0.11052E-03    0.70079E+02
    0.11275E-03    0.71437E+02
    0.11503E-03    0.72821E+02
    0.11735E-03    0.74232E+02
    0.11972E-03    0.75670E+02
    0.12214E-03    0.77136E+02
    0.12461E-03    0.78630E+02
    0.12712E-03    0.80153E+02
    0.12969E-03    0.81706E+02
    0.13231E-03    0.83289E+02
    0.13499E-03    0.84902E+02
    0.13771E-03    0.86547E+02
    0.14049E-03    0.88223E+02
    0.14333E-03    0.89932E+02
    0.14623E-03    0.91674E+02
    0.14918E-03    0.93449E+02
    0.15220E-03    0.95259E+02
    0.15527E-03    0.97104E+02
    0.15841E-03    0.98984E+02
    0.16161E-03    0.10090E+03
    0.16487E-03    0.10285E+03
    0.16820E-03    0.10485E+03
    0.17160E-03    0.10688E+03
    0.17507E-03    0.10895E+03
    0.17860E-03    0.11105E+03
    0.18221E-03    0.11320E+03
    0.18589E-03    0.11540E+03
    0.18965E-03    0.11763E+03
    0.19348E-03    0.11991E+03
    0.19739E-03    0.12223E+03
    0.20138E-03    0.12459E+03
    0.20544E-03    0.12700E+03
    0.20959E-03    0.12946E+03
    0.21383E-03    0.13197E+03
    0.21815E-03    0.13452E+03
    0.22255E-03    0.13712E+03
    0.22705E-03    0.13977E+03
    0.23164E-03    0.14248E+03
    0.23632E-03    0.14523E+03
    0.24109E-03    0.14804E+03
    0.24596E-03    0.15091E+03
    0.25093E-03    0.15382E+03
    0.25600E-03    0.15680E+03
    0.26117E-03    0.15983E+03
    0.26645E-03    0.16292E+03
    0.27183E-03    0.16607E+03
    0.27732E-03    0.16928E+03
    0.28292E-03    0.17255E+03
    0.28864E-03    0.17588E+03
    0.29447E-03    0.17928E+03
    0.30042E-03    0.18274E+03
    0.30649E-03    0.18627E+03
    0.31268E-03    0.18987E+03
    0.31899E-03    0.19353E+03
    0.32544E-03    0.19727E+03
    0.33201E-03    0.20108E+03
    0.33872E-03    0.20496E+03
    0.34556E-03    0.20891E+03
    0.35254E-03    0.21294E+03
    0.35966E-03    0.21705E+03
    0.36693E-03    0.22123E+03
    0.37434E-03    0.22550E+03
    0.38190E-03    0.22984E+03
    0.38962E-03    0.23427E+03
    0.39749E-03    0.23879E+03
    0.40552E-03    0.24339E+03
    0.41371E-03    0.24807E+03
    0.42207E-03    0.25285E+03
    0.43060E-03    0.25771E+03
    0.43929E-03    0.26267E+03
    0.44817E-03    0.26773E+03
    0.45722E-03    0.27287E+03
    0.46646E-03    0.27812E+03
    0.47588E-03    0.28346E+03
    0.48550E-03    0.28891E+03
    0.49530E-03    0.29446E+03
    0.50531E-03    0.30011E+03
    0.51552E-03    0.30587E+03
    0.52593E-03    0.31174E+03
    0.53656E-03    0.31771E+03
    0.54739E-03    0.32380E+03
    0.55845E-03    0.33001E+03
    0.56973E-03    0.33633E+03
    0.58124E-03    0.34277E+03
    0.59299E-03    0.34933E+03
    0.60496E-03    0.35601E+03
    0.61719E-03    0.36281E+03
