    48    0.16329E+04    0.14262E+00    0.38583E-01   -0.11546E+01    0.12995E-06    0.87406E-03   -0.12730E-05
    49    0.16487E+04    0.15078E+00    0.39617E-01   -0.13682E+01    0.12943E-06    0.85485E-03   -0.12560E-05
    50    0.16646E+04    0.15921E+00    0.40640E-01   -0.15932E+01    0.12888E-06    0.83625E-03   -0.12169E-05
    51    0.16807E+04    0.16789E+00    0.41649E-01   -0.18283E+01    0.12832E-06    0.81822E-03   -0.11653E-05
    52    0.16970E+04    0.17685E+00    0.42640E-01   -0.20741E+01    0.12774E-06    0.80075E-03   -0.11125E-05
    53    0.17133E+04    0.18611E+00    0.43613E-01   -0.23313E+01    0.12715E-06    0.78382E-03   -0.10685E-05
    54    0.17297E+04    0.19564E+00    0.44567E-01   -0.25993E+01    0.12655E-06    0.76741E-03   -0.10385E-05
    55    0.17462E+04    0.20542E+00    0.45501E-01   -0.28772E+01    0.12593E-06    0.75154E-03   -0.10263E-05
    56    0.17629E+04    0.21547E+00    0.46418E-01   -0.31655E+01    0.12531E-06    0.73619E-03   -0.10337E-05
    57    0.17799E+04    0.22577E+00    0.47314E-01   -0.34660E+01    0.12468E-06    0.72129E-03   -0.10527E-05
    58    0.17971E+04    0.23635E+00    0.48186E-01   -0.37783E+01    0.12403E-06    0.70676E-03   -0.10734E-05
    59    0.18143E+04    0.24721E+00    0.49034E-01   -0.41014E+01    0.12338E-06    0.69256E-03   -0.10880E-05
    60    0.18316E+04    0.25832E+00    0.49857E-01   -0.44351E+01    0.12272E-06    0.67870E-03   -0.10990E-05
    61    0.18492E+04    0.26969E+00    0.50657E-01   -0.47793E+01    0.12206E-06    0.66523E-03   -0.11111E-05
    62    0.18670E+04    0.28128E+00    0.51433E-01   -0.51339E+01    0.12138E-06    0.65216E-03   -0.11264E-05
    63    0.18850E+04    0.29310E+00    0.52185E-01   -0.54991E+01    0.12071E-06    0.63946E-03   -0.11363E-05
    64    0.19032E+04    0.30516E+00    0.52908E-01   -0.58750E+01    0.12002E-06    0.62705E-03   -0.11293E-05
    65    0.19215E+04    0.31747E+00    0.53603E-01   -0.62617E+01    0.11934E-06    0.61490E-03   -0.10990E-05
    66    0.19400E+04    0.33000E+00    0.54269E-01   -0.66591E+01    0.11865E-06    0.60304E-03   -0.10584E-05
    67    0.19588E+04    0.34275E+00    0.54909E-01   -0.70668E+01    0.11796E-06    0.59156E-03   -0.10251E-05
    68    0.19779E+04    0.35570E+00    0.55523E-01   -0.74848E+01    0.11727E-06    0.58047E-03   -0.10123E-05
    69    0.19973E+04    0.36884E+00    0.56111E-01   -0.79126E+01    0.11657E-06    0.56975E-03   -0.10147E-05
    70    0.20169E+04    0.38217E+00    0.56670E-01   -0.83500E+01    0.11587E-06    0.55931E-03   -0.10224E-05
    71    0.20368E+04    0.39568E+00    0.57199E-01   -0.87971E+01    0.11517E-06    0.54909E-03   -0.10274E-05
    72    0.20571E+04    0.40939E+00    0.57698E-01   -0.92543E+01    0.11447E-06    0.53907E-03   -0.10282E-05
    73    0.20777E+04    0.42328E+00    0.58166E-01   -0.97215E+01    0.11377E-06    0.52927E-03   -0.10254E-05
    74    0.20985E+04    0.43735E+00    0.58604E-01   -0.10198E+02    0.11307E-06    0.51968E-03   -0.10195E-05
    75    0.21195E+04    0.45158E+00    0.59012E-01   -0.10683E+02    0.11236E-06    0.51029E-03   -0.10109E-05
    76    0.21404E+04    0.46595E+00    0.59390E-01   -0.11176E+02    0.11166E-06    0.50111E-03   -0.10002E-05
    77    0.21614E+04    0.48045E+00    0.59737E-01   -0.11676E+02    0.11096E-06    0.49214E-03   -0.98765E-06
    78    0.21825E+04    0.49507E+00    0.60055E-01   -0.12183E+02    0.11026E-06    0.48337E-03   -0.97388E-06
    79    0.22038E+04    0.50981E+00    0.60342E-01   -0.12698E+02    0.10956E-06    0.47481E-03   -0.95932E-06
    80    0.22253E+04    0.52464E+00    0.60600E-01   -0.13220E+02    0.10887E-06    0.46646E-03   -0.94444E-06
    81    0.22473E+04    0.53955E+00    0.60828E-01   -0.13750E+02    0.10817E-06    0.45831E-03   -0.92962E-06
    82    0.22697E+04    0.55454E+00    0.61025E-01   -0.14289E+02    0.10748E-06    0.45035E-03   -0.91497E-06
    83    0.22925E+04    0.56960E+00    0.61193E-01   -0.14835E+02    0.10679E-06    0.44259E-03   -0.90052E-06
    84    0.23157E+04    0.58471E+00    0.61332E-01   -0.15387E+02    0.10610E-06    0.43501E-03   -0.88632E-06
    85    0.23391E+04    0.59985E+00    0.61441E-01   -0.15945E+02    0.10541E-06    0.42761E-03   -0.87238E-06
    86    0.23629E+04    0.61502E+00    0.61520E-01   -0.16509E+02    0.10472E-06    0.42037E-03   -0.85874E-06
    87    0.23869E+04    0.63021E+00    0.61571E-01   -0.17077E+02    0.10404E-06    0.41330E-03   -0.84544E-06
    88    0.24111E+04    0.64540E+00    0.61592E-01   -0.17648E+02    0.10336E-06    0.40639E-03   -0.83251E-06
    89    0.24356E+04    0.66057E+00    0.61584E-01   -0.18224E+02    0.10269E-06    0.39963E-03   -0.81998E-06
    90    0.24603E+04    0.67573E+00    0.61547E-01   -0.18803E+02    0.10201E-06    0.39301E-03   -0.80787E-06
    91    0.24852E+04    0.69084E+00    0.61481E-01   -0.19386E+02    0.10134E-06    0.38652E-03   -0.79623E-06
    92    0.25105E+04    0.70590E+00    0.61388E-01   -0.19972E+02    0.10068E-06    0.38017E-03   -0.78501E-06
    93    0.25359E+04    0.72089E+00    0.61266E-01   -0.20562E+02    0.10002E-06    0.37395E-03   -0.77418E-06
    94    0.25616E+04    0.73581E+00    0.61117E-01   -0.21154E+02    0.99357E-07    0.36785E-03   -0.76370E-06
    95    0.25875E+04    0.75064E+00    0.60941E-01   -0.21748E+02    0.98701E-07    0.36188E-03   -0.75354E-06
    96    0.26136E+04    0.76535E+00    0.60740E-01   -0.22346E+02    0.98049E-07    0.35604E-03   -0.74365E-06
    97    0.26401E+04    0.77996E+00    0.60512E-01   -0.22944E+02    0.97401E-07    0.35031E-03   -0.73401E-06
    98    0.26669E+04    0.79443E+00    0.60260E-01   -0.23544E+02    0.96756E-07    0.34469E-03   -0.72456E-06
    99    0.26938E+04    0.80876E+00    0.59984E-01   -0.24145E+02    0.96116E-07    0.33919E-03   -0.71528E-06
   100    0.27212E+04    0.82292E+00    0.59683E-01   -0.24745E+02    0.95479E-07    0.33380E-03   -0.70613E-06
   101    0.27487E+04    0.83695E+00    0.59359E-01   -0.25346E+02    0.94846E-07    0.32852E-03   -0.69708E-06
   102    0.27765E+04    0.85073E+00    0.59013E-01   -0.25945E+02    0.94218E-07    0.32334E-03   -0.68809E-06
   103    0.28046E+04    0.86434E+00    0.58644E-01   -0.26543E+02    0.93594E-07    0.31827E-03   -0.67915E-06
   104    0.28329E+04    0.87771E+00    0.58254E-01   -0.27140E+02    0.92973E-07    0.31330E-03   -0.67025E-06
   105    0.28615E+04    0.89090E+00    0.57844E-01   -0.27734E+02    0.92357E-07    0.30843E-03   -0.66137E-06
   106    0.28903E+04    0.90384E+00    0.57413E-01   -0.28326E+02    0.91746E-07    0.30365E-03   -0.65248E-06
   107    0.29193E+04    0.91646E+00    0.56963E-01   -0.28914E+02    0.91138E-07    0.29897E-03   -0.64357E-06
   108    0.29486E+04    0.92892E+00    0.56494E-01   -0.29499E+02    0.90534E-07    0.29438E-03   -0.63461E-06
   109    0.29781E+04    0.94105E+00    0.56008E-01   -0.30080E+02    0.89935E-07    0.28987E-03   -0.62560E-06
   110    0.30078E+04    0.95286E+00    0.55503E-01   -0.30655E+02    0.89340E-07    0.28546E-03   -0.61651E-06
   111    0.30377E+04    0.96443E+00    0.54982E-01   -0.31226E+02    0.88750E-07    0.28114E-03   -0.60732E-06
   112    0.30677E+04    0.97561E+00    0.54445E-01   -0.31792E+02    0.88164E-07    0.27689E-03   -0.59802E-06
   113    0.30981E+04    0.98654E+00    0.53892E-01   -0.32351E+02    0.87582E-07    0.27273E-03   -0.58858E-06
   114    0.31285E+04    0.99708E+00    0.53325E-01   -0.32905E+02    0.87004E-07    0.26865E-03   -0.57899E-06
   115    0.31592E+04    0.10073E+01    0.52743E-01   -0.33451E+02    0.86431E-07    0.26464E-03   -0.56927E-06
   116    0.31900E+04    0.10171E+01    0.52148E-01   -0.33990E+02    0.85863E-07    0.26071E-03   -0.55942E-06
   117    0.32209E+04    0.10266E+01    0.51541E-01   -0.34521E+02    0.85298E-07    0.25686E-03   -0.54946E-06
   118    0.32521E+04    0.10357E+01    0.50922E-01   -0.35045E+02    0.84738E-07    0.25307E-03   -0.53941E-06
   119    0.32834E+04    0.10444E+01    0.50292E-01   -0.35559E+02    0.84183E-07    0.24936E-03   -0.52928E-06
   120    0.33149E+04    0.10527E+01    0.49651E-01   -0.36064E+02    0.83632E-07    0.24572E-03   -0.51908E-06
   121    0.33464E+04    0.10606E+01    0.49002E-01   -0.36559E+02    0.83085E-07    0.24214E-03   -0.50883E-06
   122    0.33781E+04    0.10681E+01    0.48344E-01   -0.37044E+02    0.82543E-07    0.23864E-03   -0.49855E-06
   123    0.34099E+04    0.10752E+01    0.47678E-01   -0.37519E+02    0.82004E-07    0.23519E-03   -0.48824E-06
   124    0.34419E+04    0.10818E+01    0.47005E-01   -0.37982E+02    0.81471E-07    0.23181E-03   -0.47792E-06
   125    0.34739E+04    0.10880E+01    0.46325E-01   -0.38434E+02    0.80941E-07    0.22849E-03   -0.46762E-06
   126    0.35061E+04    0.10938E+01    0.45640E-01   -0.38873E+02    0.80416E-07    0.22523E-03   -0.45733E-06
   127    0.35384E+04    0.10991E+01    0.44951E-01   -0.39300E+02    0.79895E-07    0.22203E-03   -0.44708E-06
   128    0.35707E+04    0.11039E+01    0.44257E-01   -0.39714E+02    0.79379E-07    0.21888E-03   -0.43687E-06
   129    0.36031E+04    0.11083E+01    0.43560E-01   -0.40115E+02    0.78867E-07    0.21579E-03   -0.42672E-06
   130    0.36356E+04    0.11122E+01    0.42860E-01   -0.40500E+02    0.78359E-07    0.21276E-03   -0.41662E-06
   131    0.36681E+04    0.11156E+01    0.42157E-01   -0.40872E+02    0.77855E-07    0.20977E-03   -0.40658E-06
   132    0.37007E+04    0.11186E+01    0.41453E-01   -0.41229E+02    0.77356E-07    0.20685E-03   -0.39662E-06
   133    0.37333E+04    0.11211E+01    0.40747E-01   -0.41571E+02    0.76860E-07    0.20397E-03   -0.38674E-06
   134    0.37659E+04    0.11231E+01    0.40041E-01   -0.41896E+02    0.76369E-07    0.20115E-03   -0.37694E-06
   135    0.37987E+04    0.11246E+01    0.39335E-01   -0.42205E+02    0.75882E-07    0.19837E-03   -0.36724E-06
   136    0.38313E+04    0.11256E+01    0.38629E-01   -0.42497E+02    0.75399E-07    0.19565E-03   -0.35764E-06
   137    0.38639E+04    0.11262E+01    0.37924E-01   -0.42773E+02    0.74920E-07    0.19297E-03   -0.34814E-06
   138    0.38966E+04    0.11263E+01    0.37222E-01   -0.43030E+02    0.74445E-07    0.19035E-03   -0.33876E-06
   139    0.39291E+04    0.11259E+01    0.36521E-01   -0.43269E+02    0.73974E-07    0.18776E-03   -0.32950E-06
   140    0.39617E+04    0.11250E+01    0.35823E-01   -0.43490E+02    0.73508E-07    0.18523E-03   -0.32037E-06
   141    0.39942E+04    0.11236E+01    0.35129E-01   -0.43692E+02    0.73045E-07    0.18274E-03   -0.31137E-06
   142    0.40266E+04    0.11218E+01    0.34438E-01   -0.43874E+02    0.72586E-07    0.18029E-03   -0.30252E-06
   143    0.40590E+04    0.11195E+01    0.33753E-01   -0.44036E+02    0.72131E-07    0.17788E-03   -0.29382E-06
   144    0.40912E+04    0.11167E+01    0.33072E-01   -0.44179E+02    0.71680E-07    0.17552E-03   -0.28527E-06
   145    0.41233E+04    0.11135E+01    0.32397E-01   -0.44301E+02    0.71233E-07    0.17320E-03   -0.27689E-06
   146    0.41553E+04    0.11098E+01    0.31729E-01   -0.44402E+02    0.70790E-07    0.17091E-03   -0.26868E-06
   147    0.41872E+04    0.11057E+01    0.31067E-01   -0.44482E+02    0.70350E-07    0.16867E-03   -0.26065E-06
   148    0.42188E+04    0.11011E+01    0.30414E-01   -0.44541E+02    0.69915E-07    0.16647E-03   -0.25280E-06
   149    0.42504E+04    0.10961E+01    0.29768E-01   -0.44578E+02    0.69483E-07    0.16430E-03   -0.24515E-06
   150    0.42818E+04    0.10907E+01    0.29130E-01   -0.44592E+02    0.69055E-07    0.16216E-03   -0.23770E-06
   151    0.43130E+04    0.10848E+01    0.28503E-01   -0.44585E+02    0.68630E-07    0.16007E-03   -0.23045E-06
   152    0.43440E+04    0.10785E+01    0.27884E-01   -0.44555E+02    0.68210E-07    0.15800E-03   -0.22341E-06
   153    0.43749E+04    0.10719E+01    0.27276E-01   -0.44502E+02    0.67793E-07    0.15597E-03   -0.21659E-06
   154    0.44056E+04    0.10648E+01    0.26678E-01   -0.44426E+02    0.67380E-07    0.15398E-03   -0.20995E-06
   155    0.44361E+04    0.10574E+01    0.26090E-01   -0.44328E+02    0.66970E-07    0.15202E-03   -0.20351E-06
   156    0.44663E+04    0.10496E+01    0.25513E-01   -0.44205E+02    0.66564E-07    0.15008E-03   -0.19725E-06
   157    0.44964E+04    0.10415E+01    0.24946E-01   -0.44060E+02    0.66162E-07    0.14819E-03   -0.19117E-06
   158    0.45264E+04    0.10330E+01    0.24390E-01   -0.43891E+02    0.65763E-07    0.14632E-03   -0.18525E-06
   159    0.45562E+04    0.10242E+01    0.23845E-01   -0.43697E+02    0.65368E-07    0.14448E-03   -0.17948E-06
   160    0.45857E+04    0.10151E+01    0.23311E-01   -0.43480E+02    0.64976E-07    0.14267E-03   -0.17387E-06
   161    0.46150E+04    0.10057E+01    0.22788E-01   -0.43238E+02    0.64587E-07    0.14090E-03   -0.16840E-06
   162    0.46442E+04    0.99596E+00    0.22276E-01   -0.42973E+02    0.64202E-07    0.13915E-03   -0.16306E-06
