#           k/h    P           
    0.10000E-03    0.71392E+02
    0.10202E-03    0.72776E+02
    0.10408E-03    0.74186E+02
    0.10618E-03    0.75623E+02
    0.10833E-03    0.77089E+02
    0.11052E-03    0.78583E+02
    0.11275E-03    0.80105E+02
    0.11503E-03    0.81657E+02
    0.11735E-03    0.83240E+02
    0.11972E-03    0.84852E+02
    0.12214E-03    0.86496E+02
    0.12461E-03    0.88172E+02
    0.12712E-03    0.89881E+02
    0.12969E-03    0.91622E+02
    0.13231E-03    0.93397E+02
    0.13499E-03    0.95206E+02
    0.13771E-03    0.97051E+02
    0.14049E-03    0.98931E+02
    0.14333E-03    0.10085E+03
    0.14623E-03    0.10280E+03
    0.14918E-03    0.10479E+03
    0.15220E-03    0.10682E+03
    0.15527E-03    0.10889E+03
    0.15841E-03    0.11100E+03
    0.16161E-03    0.11315E+03
    0.16487E-03    0.11534E+03
    0.16820E-03    0.11757E+03
    0.17160E-03    0.11985E+03
    0.17507E-03    0.12217E+03
    0.17860E-03    0.12454E+03
    0.18221E-03    0.12695E+03
    0.18589E-03    0.12941E+03
    0.18965E-03    0.13191E+03
    0.19348E-03    0.13447E+03
    0.19739E-03    0.13707E+03
    0.20138E-03    0.13972E+03
    0.20544E-03    0.14243E+03
    0.20959E-03    0.14518E+03
    0.21383E-03    0.14799E+03
    0.21815E-03    0.15086E+03
    0.22255E-03    0.15378E+03
    0.22705E-03    0.15675E+03
    0.23164E-03    0.15978E+03
    0.23632E-03    0.16287E+03
    0.24109E-03    0.16603E+03
    0.24596E-03    0.16924E+03
    0.25093E-03    0.17251E+03
    0.25600E-03    0.17585E+03
    0.26117E-03    0.17925E+03
    0.26645E-03    0.18271E+03
    0.27183E-03    0.18624E+03
    0.27732E-03    0.18985E+03
    0.28292E-03    0.19351E+03
    0.28864E-03    0.19725E+03
    0.29447E-03    0.20107E+03
    0.30042E-03    0.20495E+03
    0.30649E-03    0.20891E+03
    0.31268E-03    0.21295E+03
    0.31899E-03    0.21706E+03
    0.32544E-03    0.22125E+03
    0.33201E-03    0.22552E+03
    0.33872E-03    0.22988E+03
    0.34556E-03    0.23431E+03
    0.35254E-03    0.23883E+03
    0.35966E-03    0.24344E+03
    0.36693E-03    0.24814E+03
    0.37434E-03    0.25292E+03
    0.38190E-03    0.25780E+03
    0.38962E-03    0.26277E+03
    0.39749E-03    0.26783E+03
    0.40552E-03    0.27299E+03
    0.41371E-03    0.27825E+03
    0.42207E-03    0.28361E+03
    0.43060E-03    0.28907E+03
    0.43929E-03    0.29464E+03
    0.44817E-03    0.30031E+03
    0.45722E-03    0.30608E+03
    0.46646E-03    0.31197E+03
    0.47588E-03    0.31797E+03
    0.48550E-03    0.32408E+03
    0.49530E-03    0.33030E+03
    0.50531E-03    0.33665E+03
    0.51552E-03    0.34311E+03
    0.52593E-03    0.34969E+03
    0.53656E-03    0.35640E+03
    0.54739E-03    0.36323E+03
    0.55845E-03    0.37019E+03
    0.56973E-03    0.37729E+03
    0.58124E-03    0.38451E+03
    0.59299E-03    0.39187E+03
    0.60496E-03    0.39937E+03
    0.61719E-03    0.40700E+03
    0.62965E-03    0.41478E+03
    0.64237E-03    0.42270E+03
