#           k/h    P           
    0.10000E-03    0.92848E+02
    0.10202E-03    0.94648E+02
    0.10408E-03    0.96482E+02
    0.10618E-03    0.98351E+02
    0.10833E-03    0.10026E+03
    0.11052E-03    0.10220E+03
    0.11275E-03    0.10418E+03
    0.11503E-03    0.10620E+03
    0.11735E-03    0.10826E+03
    0.11972E-03    0.11035E+03
    0.12214E-03    0.11249E+03
    0.12461E-03    0.11467E+03
    0.12712E-03    0.11689E+03
    0.12969E-03    0.11916E+03
    0.13231E-03    0.12146E+03
    0.13499E-03    0.12382E+03
    0.13771E-03    0.12622E+03
    0.14049E-03    0.12866E+03
    0.14333E-03    0.13115E+03
    0.14623E-03    0.13369E+03
    0.14918E-03    0.13628E+03
    0.15220E-03    0.13892E+03
    0.15527E-03    0.14161E+03
    0.15841E-03    0.14435E+03
    0.16161E-03    0.14715E+03
    0.16487E-03    0.15000E+03
    0.16820E-03    0.15290E+03
    0.17160E-03    0.15586E+03
    0.17507E-03    0.15888E+03
    0.17860E-03    0.16196E+03
    0.18221E-03    0.16509E+03
    0.18589E-03    0.16829E+03
    0.18965E-03    0.17155E+03
    0.19348E-03    0.17487E+03
    0.19739E-03    0.17825E+03
    0.20138E-03    0.18170E+03
    0.20544E-03    0.18522E+03
    0.20959E-03    0.18880E+03
    0.21383E-03    0.19246E+03
    0.21815E-03    0.19618E+03
    0.22255E-03    0.19997E+03
    0.22705E-03    0.20384E+03
    0.23164E-03    0.20779E+03
    0.23632E-03    0.21180E+03
    0.24109E-03    0.21590E+03
    0.24596E-03    0.22008E+03
    0.25093E-03    0.22433E+03
    0.25600E-03    0.22867E+03
    0.26117E-03    0.23309E+03
    0.26645E-03    0.23759E+03
    0.27183E-03    0.24219E+03
    0.27732E-03    0.24687E+03
    0.28292E-03    0.25164E+03
    0.28864E-03    0.25650E+03
    0.29447E-03    0.26145E+03
    0.30042E-03    0.26650E+03
    0.30649E-03    0.27165E+03
    0.31268E-03    0.27690E+03
    0.31899E-03    0.28224E+03
    0.32544E-03    0.28769E+03
    0.33201E-03    0.29324E+03
    0.33872E-03    0.29890E+03
    0.34556E-03    0.30467E+03
    0.35254E-03    0.31055E+03
    0.35966E-03    0.31653E+03
    0.36693E-03    0.32264E+03
    0.37434E-03    0.32886E+03
    0.38190E-03    0.33520E+03
    0.38962E-03    0.34166E+03
    0.39749E-03    0.34824E+03
    0.40552E-03    0.35494E+03
    0.41371E-03    0.36178E+03
    0.42207E-03    0.36874E+03
    0.43060E-03    0.37584E+03
    0.43929E-03    0.38307E+03
    0.44817E-03    0.39044E+03
    0.45722E-03    0.39795E+03
    0.46646E-03    0.40559E+03
