#           k/h    P           
    0.10000E-03    0.13433E+03
    0.10202E-03    0.13694E+03
    0.10408E-03    0.13959E+03
    0.10618E-03    0.14229E+03
    0.10833E-03    0.14505E+03
    0.11052E-03    0.14786E+03
    0.11275E-03    0.15073E+03
    0.11503E-03    0.15365E+03
    0.11735E-03    0.15663E+03
    0.11972E-03    0.15966E+03
    0.12214E-03    0.16275E+03
    0.12461E-03    0.16591E+03
    0.12712E-03    0.16912E+03
    0.12969E-03    0.17240E+03
    0.13231E-03    0.17574E+03
    0.13499E-03    0.17914E+03
    0.13771E-03    0.18261E+03
    0.14049E-03    0.18615E+03
    0.14333E-03    0.18976E+03
    0.14623E-03    0.19343E+03
    0.14918E-03    0.19718E+03
    0.15220E-03    0.20100E+03
    0.15527E-03    0.20489E+03
    0.15841E-03    0.20886E+03
    0.16161E-03    0.21291E+03
    0.16487E-03    0.21703E+03
    0.16820E-03    0.22124E+03
    0.17160E-03    0.22552E+03
    0.17507E-03    0.22989E+03
    0.17860E-03    0.23434E+03
    0.18221E-03    0.23888E+03
    0.18589E-03    0.24350E+03
    0.18965E-03    0.24822E+03
    0.19348E-03    0.25302E+03
    0.19739E-03    0.25792E+03
    0.20138E-03    0.26292E+03
    0.20544E-03    0.26800E+03
    0.20959E-03    0.27319E+03
    0.21383E-03    0.27848E+03
    0.21815E-03    0.28387E+03
    0.22255E-03    0.28936E+03
    0.22705E-03    0.29496E+03
    0.23164E-03    0.30067E+03
    0.23632E-03    0.30649E+03
    0.24109E-03    0.31242E+03
    0.24596E-03    0.31846E+03
    0.25093E-03    0.32462E+03
    0.25600E-03    0.33090E+03
    0.26117E-03    0.33730E+03
    0.26645E-03    0.34382E+03
    0.27183E-03    0.35047E+03
    0.27732E-03    0.35725E+03
    0.28292E-03    0.36415E+03
    0.28864E-03    0.37119E+03
    0.29447E-03    0.37836E+03
    0.30042E-03    0.38567E+03
    0.30649E-03    0.39313E+03
    0.31268E-03    0.40072E+03
    0.31899E-03    0.40846E+03
    0.32544E-03    0.41635E+03
    0.33201E-03    0.42439E+03
    0.33872E-03    0.43258E+03
    0.34556E-03    0.44093E+03
    0.35254E-03    0.44944E+03
    0.35966E-03    0.45811E+03
    0.36693E-03    0.46695E+03
    0.37434E-03    0.47595E+03
    0.38190E-03    0.48513E+03
    0.38962E-03    0.49448E+03
    0.39749E-03    0.50401E+03
    0.40552E-03    0.51372E+03
    0.41371E-03    0.52362E+03
    0.42207E-03    0.53370E+03
    0.43060E-03    0.54397E+03
    0.43929E-03    0.55444E+03
    0.44817E-03    0.56511E+03
    0.45722E-03    0.57598E+03
    0.46646E-03    0.58705E+03
    0.47588E-03    0.59833E+03
    0.48550E-03    0.60983E+03
    0.49530E-03    0.62154E+03
    0.50531E-03    0.63347E+03
    0.51552E-03    0.64563E+03
    0.52593E-03    0.65801E+03
    0.53656E-03    0.67063E+03
    0.54739E-03    0.68348E+03
