#           k/h    P           
    0.10000E-03    0.13991E+03
    0.10202E-03    0.14262E+03
    0.10408E-03    0.14538E+03
    0.10618E-03    0.14820E+03
    0.10833E-03    0.15107E+03
    0.11052E-03    0.15400E+03
    0.11275E-03    0.15699E+03
    0.11503E-03    0.16003E+03
    0.11735E-03    0.16313E+03
    0.11972E-03    0.16629E+03
    0.12214E-03    0.16951E+03
    0.12461E-03    0.17280E+03
    0.12712E-03    0.17614E+03
    0.12969E-03    0.17956E+03
    0.13231E-03    0.18304E+03
    0.13499E-03    0.18658E+03
    0.13771E-03    0.19020E+03
    0.14049E-03    0.19388E+03
    0.14333E-03    0.19764E+03
    0.14623E-03    0.20147E+03
    0.14918E-03    0.20537E+03
    0.15220E-03    0.20935E+03
    0.15527E-03    0.21340E+03
    0.15841E-03    0.21754E+03
    0.16161E-03    0.22175E+03
    0.16487E-03    0.22604E+03
    0.16820E-03    0.23042E+03
    0.17160E-03    0.23488E+03
    0.17507E-03    0.23943E+03
    0.17860E-03    0.24407E+03
    0.18221E-03    0.24880E+03
    0.18589E-03    0.25361E+03
    0.18965E-03    0.25852E+03
    0.19348E-03    0.26353E+03
    0.19739E-03    0.26863E+03
    0.20138E-03    0.27383E+03
    0.20544E-03    0.27913E+03
    0.20959E-03    0.28454E+03
    0.21383E-03    0.29004E+03
    0.21815E-03    0.29566E+03
    0.22255E-03    0.30138E+03
    0.22705E-03    0.30721E+03
    0.23164E-03    0.31316E+03
    0.23632E-03    0.31922E+03
    0.24109E-03    0.32539E+03
    0.24596E-03    0.33169E+03
    0.25093E-03    0.33810E+03
    0.25600E-03    0.34464E+03
    0.26117E-03    0.35131E+03
    0.26645E-03    0.35810E+03
    0.27183E-03    0.36502E+03
    0.27732E-03    0.37208E+03
    0.28292E-03    0.37927E+03
    0.28864E-03    0.38661E+03
    0.29447E-03    0.39408E+03
    0.30042E-03    0.40169E+03
    0.30649E-03    0.40945E+03
    0.31268E-03    0.41736E+03
    0.31899E-03    0.42542E+03
    0.32544E-03    0.43364E+03
    0.33201E-03    0.44201E+03
    0.33872E-03    0.45055E+03
    0.34556E-03    0.45924E+03
    0.35254E-03    0.46810E+03
    0.35966E-03    0.47714E+03
    0.36693E-03    0.48634E+03
    0.37434E-03    0.49572E+03
    0.38190E-03    0.50528E+03
    0.38962E-03    0.51502E+03
    0.39749E-03    0.52494E+03
    0.40552E-03    0.53506E+03
