#           k/h    P           
    0.10000E-03    0.56853E+02
    0.10202E-03    0.57955E+02
    0.10408E-03    0.59078E+02
    0.10618E-03    0.60223E+02
    0.10833E-03    0.61390E+02
    0.11052E-03    0.62579E+02
    0.11275E-03    0.63792E+02
    0.11503E-03    0.65028E+02
    0.11735E-03    0.66287E+02
    0.11972E-03    0.67572E+02
    0.12214E-03    0.68881E+02
    0.12461E-03    0.70215E+02
    0.12712E-03    0.71575E+02
    0.12969E-03    0.72962E+02
    0.13231E-03    0.74375E+02
    0.13499E-03    0.75816E+02
    0.13771E-03    0.77285E+02
    0.14049E-03    0.78782E+02
    0.14333E-03    0.80308E+02
    0.14623E-03    0.81863E+02
    0.14918E-03    0.83449E+02
    0.15220E-03    0.85065E+02
    0.15527E-03    0.86712E+02
    0.15841E-03    0.88392E+02
    0.16161E-03    0.90103E+02
    0.16487E-03    0.91848E+02
    0.16820E-03    0.93627E+02
    0.17160E-03    0.95439E+02
    0.17507E-03    0.97287E+02
    0.17860E-03    0.99171E+02
    0.18221E-03    0.10109E+03
    0.18589E-03    0.10305E+03
    0.18965E-03    0.10504E+03
    0.19348E-03    0.10708E+03
    0.19739E-03    0.10915E+03
    0.20138E-03    0.11126E+03
    0.20544E-03    0.11341E+03
    0.20959E-03    0.11561E+03
    0.21383E-03    0.11785E+03
    0.21815E-03    0.12013E+03
    0.22255E-03    0.12245E+03
    0.22705E-03    0.12482E+03
    0.23164E-03    0.12723E+03
    0.23632E-03    0.12969E+03
    0.24109E-03    0.13220E+03
    0.24596E-03    0.13476E+03
    0.25093E-03    0.13736E+03
    0.25600E-03    0.14002E+03
    0.26117E-03    0.14273E+03
    0.26645E-03    0.14549E+03
    0.27183E-03    0.14830E+03
    0.27732E-03    0.15116E+03
    0.28292E-03    0.15409E+03
    0.28864E-03    0.15706E+03
    0.29447E-03    0.16010E+03
    0.30042E-03    0.16319E+03
    0.30649E-03    0.16634E+03
    0.31268E-03    0.16955E+03
    0.31899E-03    0.17283E+03
    0.32544E-03    0.17616E+03
    0.33201E-03    0.17956E+03
    0.33872E-03    0.18303E+03
    0.34556E-03    0.18656E+03
    0.35254E-03    0.19016E+03
    0.35966E-03    0.19383E+03
